A_in_deg_centrality,B_in_deg_centrality,A_out_deg_centrality,B_out_deg_centrality,A_eigen_centrality,B_eigen_centrality,A_between_centrality,B_between_centrality,A_constraint_centrality,B_constraint_centrality,A_effective_net_size,B_effective_net_size,A_hubs_centrality,B_hubs_centrality,A_author_centrality,B_author_centrality,class
0.03006012024048096,0.044088176352705406,0.03406813627254509,0.024048096192384766,0.04889305582971168,0.07326073163529423,0.0015734164510044421,0.0011016229928140849,0.03406813627254509,0.024048096192384766,29.5625,28.75,0.005281235089604283,0.0007098670460027725,0.002720459160899664,0.006994938978397874,0
0.03006012024048096,0.038076152304609215,0.03406813627254509,0.038076152304609215,0.04889305582971168,0.06109897482091363,0.0015734164510044421,0.0014273643608587441,0.03406813627254509,0.038076152304609215,29.5625,32.723684210526315,0.005281235089604283,0.0036067941653938024,0.002720459160899664,0.0023051294802882817,0
0.03006012024048096,0.04809619238476953,0.03406813627254509,0.04609218436873747,0.04889305582971168,0.08194922428506585,0.0015734164510044421,0.0017257527103481604,0.03406813627254509,0.04609218436873747,29.5625,40.50000000000003,0.005281235089604283,0.002252789692973422,0.002720459160899664,0.009133459265027838,1
0.0,0.002004008016032064,0.002004008016032064,0.0,2.1371854858465814e-12,1.923466937261923e-11,0.0,0.0,0.002004008016032064,0.0,1.0,,0.0,0.0,0.0,0.0,1
0.04208416833667334,0.044088176352705406,0.038076152304609215,0.04008016032064128,0.07229538550251294,0.0770149745378665,0.0012486915599435643,0.0012183219493596433,0.038076152304609215,0.04008016032064128,34.7125,34.297619047619044,0.0,0.005425451917870358,0.008142783123261166,0.0041630694127244815,1
0.04208416833667334,0.03006012024048096,0.038076152304609215,0.03607214428857715,0.07229538550251294,0.05095275992332268,0.0012486915599435643,0.0010242629737031322,0.038076152304609215,0.03607214428857715,34.7125,28.469696969696972,0.0,0.0063520630259082085,0.008142783123261166,0.0026427844141386327,1
0.04208416833667334,0.04208416833667334,0.038076152304609215,0.044088176352705406,0.07229538550251294,0.06848959949702939,0.0012486915599435643,0.0016953075540760718,0.038076152304609215,0.044088176352705406,34.7125,37.03488372093024,0.0,0.006177896952129199,0.008142783123261166,0.0019685061903832583,1
0.04208416833667334,0.04609218436873747,0.038076152304609215,0.03206412825651302,0.07229538550251294,0.07641702633688494,0.0012486915599435643,0.0015477860206282925,0.038076152304609215,0.03206412825651302,34.7125,33.038461538461526,0.0,0.0047850272864308156,0.008142783123261166,0.0003060732451768231,0
0.04208416833667334,0.038076152304609215,0.038076152304609215,0.038076152304609215,0.07229538550251294,0.06109897482091363,0.0012486915599435643,0.0014273643608587441,0.038076152304609215,0.038076152304609215,34.7125,32.723684210526315,0.0,0.0036067941653938024,0.008142783123261166,0.0023051294802882817,0
0.04208416833667334,0.03607214428857715,0.038076152304609215,0.038076152304609215,0.07229538550251294,0.05766966613523179,0.0012486915599435643,0.0018485480173459994,0.038076152304609215,0.038076152304609215,34.7125,32.40540540540541,0.0,0.0,0.008142783123261166,0.005327359692995557,1
0.04208416833667334,0.038076152304609215,0.038076152304609215,0.04809619238476953,0.07229538550251294,0.05136859954284653,0.0012486915599435643,0.008217328534680894,0.038076152304609215,0.04809619238476953,34.7125,36.197674418604656,0.0,0.001203641029438423,0.008142783123261166,0.0052483353771839904,1
0.04208416833667334,0.05611222444889779,0.038076152304609215,0.038076152304609215,0.07229538550251294,0.09302200972228708,0.0012486915599435643,0.0021732696592786623,0.038076152304609215,0.038076152304609215,34.7125,39.648936170212785,0.0,0.005934050221498539,0.008142783123261166,0.00541412845311668,1
0.04208416833667334,0.044088176352705406,0.038076152304609215,0.044088176352705406,0.07229538550251294,0.06760595769608668,0.0012486915599435643,0.001692404554617184,0.038076152304609215,0.044088176352705406,34.7125,38.48863636363637,0.0,0.007401806985898271,0.008142783123261166,0.0027867328895625205,1
0.04208416833667334,0.038076152304609215,0.038076152304609215,0.028056112224448895,0.07229538550251294,0.06216174074773988,0.0012486915599435643,0.0009525351200502746,0.038076152304609215,0.028056112224448895,34.7125,29.181818181818176,0.0,0.00423113220688453,0.008142783123261166,0.00488748248463345,0
0.04208416833667334,0.04008016032064128,0.038076152304609215,0.0501002004008016,0.07229538550251294,0.06055454489257188,0.0012486915599435643,0.001686649962796244,0.038076152304609215,0.0501002004008016,34.7125,39.53333333333333,0.0,0.0006985769105247418,0.008142783123261166,0.006430412522552886,1
0.04208416833667334,0.044088176352705406,0.038076152304609215,0.04208416833667334,0.07229538550251294,0.06891191942413066,0.0012486915599435643,0.001543926838971479,0.038076152304609215,0.04208416833667334,34.7125,37.93023255813953,0.0,0.006103780175536697,0.008142783123261166,0.0031524315001167044,0
0.04208416833667334,0.04008016032064128,0.038076152304609215,0.028056112224448895,0.07229538550251294,0.0635673105661056,0.0012486915599435643,0.0010208518387451414,0.038076152304609215,0.028056112224448895,34.7125,30.29411764705882,0.0,0.004774092218265979,0.008142783123261166,0.00421094152541336,1
0.04208416833667334,0.04008016032064128,0.038076152304609215,0.03006012024048096,0.07229538550251294,0.065380757716435,0.0012486915599435643,0.0009273103962495953,0.038076152304609215,0.03006012024048096,34.7125,30.285714285714285,0.0,0.005688795818561931,0.008142783123261166,0.0018317261993589416,0
0.04208416833667334,0.06012024048096192,0.038076152304609215,0.05410821643286573,0.07229538550251294,0.10441863816795902,0.0012486915599435643,0.00269934618634134,0.038076152304609215,0.05410821643286573,34.7125,46.82456140350877,0.0,0.0061148265138713225,0.008142783123261166,0.004061910516629959,0
0.04208416833667334,0.04008016032064128,0.038076152304609215,0.024048096192384766,0.07229538550251294,0.06805747995896609,0.0012486915599435643,0.0010266569297767252,0.038076152304609215,0.024048096192384766,34.7125,27.921875,0.0,0.002029682101342006,0.008142783123261166,0.0036158652752138302,1
0.04208416833667334,0.04008016032064128,0.038076152304609215,0.03607214428857715,0.07229538550251294,0.06695464218683642,0.0012486915599435643,0.0016217206319873191,0.038076152304609215,0.03607214428857715,34.7125,34.42105263157896,0.0,0.0057185925745366515,0.008142783123261166,0.000689462680168416,0
0.04208416833667334,0.04609218436873747,0.038076152304609215,0.03206412825651302,0.07229538550251294,0.07693573067715069,0.0012486915599435643,0.001488654441290913,0.038076152304609215,0.03206412825651302,34.7125,35.66666666666666,0.0,0.004934096672593452,0.008142783123261166,0.0025755346822308534,0
0.04208416833667334,0.04609218436873747,0.038076152304609215,0.024048096192384766,0.07229538550251294,0.07625860055322586,0.0012486915599435643,0.0010050176028747037,0.038076152304609215,0.024048096192384766,34.7125,30.999999999999996,0.0,0.0012481866310378065,0.008142783123261166,0.007440942641905447,1
0.044088176352705406,0.04008016032064128,0.04008016032064128,0.06012024048096192,0.0770149745378665,0.05738665799218385,0.0012183219493596433,0.0025119620936436475,0.04008016032064128,0.06012024048096192,34.297619047619044,42.279999999999994,0.005425451917870358,0.0009564599124149227,0.0041630694127244815,0.005785911272944142,0
0.044088176352705406,0.04809619238476953,0.04008016032064128,0.04809619238476953,0.0770149745378665,0.07827961595805932,0.0012183219493596433,0.0022573974372704095,0.04008016032064128,0.04809619238476953,34.297619047619044,42.77083333333333,0.005425451917870358,0.00757172866380033,0.0041630694127244815,0.0012013935778676153,1
0.044088176352705406,0.05410821643286573,0.04008016032064128,0.038076152304609215,0.0770149745378665,0.09316916249366396,0.0012183219493596433,0.0027788766772497042,0.04008016032064128,0.038076152304609215,34.297619047619044,40.0,0.005425451917870358,0.0007496051340758419,0.0041630694127244815,0.0076915377449598855,0
0.044088176352705406,0.04609218436873747,0.04008016032064128,0.05410821643286573,0.0770149745378665,0.07826232327219902,0.0012183219493596433,0.00338639525496307,0.04008016032064128,0.05410821643286573,34.297619047619044,42.32,0.005425451917870358,0.005930422001027859,0.0041630694127244815,0.00607414779138639,1
0.044088176352705406,0.04208416833667334,0.04008016032064128,0.04609218436873747,0.0770149745378665,0.0618986765460861,0.0012183219493596433,0.0037299664701542002,0.04008016032064128,0.04609218436873747,34.297619047619044,35.13636363636363,0.005425451917870358,0.005369589803327894,0.0041630694127244815,0.006566802962407287,0
